NodeID,ParentID,x,y,z,thickness
20971,20728,-0.373595,1.49749,-0.673668,0.002
8585,8424,-0.383609,1.46938,-0.553492,0.00282843
2434,2337,-0.19067,1.33793,-0.851071,0.004
6954,6902,-0.587909,1.34021,-0.723509,0.002
9502,9389,-0.0303326,1.37682,-0.497973,0.002
1314,1245,-0.469021,1.49242,-0.391621,0.0034641
15136,15021,-0.303525,1.31923,-0.894129,0.002
1570,1492,-0.771643,1.29965,-0.531035,0.00447214
2979,2886,-0.787787,1.2424,-0.600513,0.0034641
4715,4643,-0.806673,1.17952,-0.717135,0.00282843
1231,1163,-0.868959,1.11374,-0.207277,0.00282843
1699,1621,-0.825356,0.85931,0.062694,0.00748332
18517,1621,-0.825356,0.85931,0.062694,0.002
13884,13748,-0.835252,0.927244,-0.00046173,0.0034641
1331,1266,-0.56315,1.15898,-0.481071,0.0034641
1640,1552,-0.613046,1.16229,-0.445158,0.002
2571,2501,-0.638985,1.1296,-0.505978,0.0034641
1682,1606,-0.686154,0.943102,-0.788928,0.0034641
2117,2039,-0.484195,1.06741,-0.649915,0.004
1828,1757,-0.764827,1.20526,-0.00671091,0.00282843
1919,1841,-0.641678,1.37605,-0.432567,0.0052915
2386,2270,-0.64051,1.36723,-0.407314,0.00282843
2601,2526,-0.965634,0.909837,-0.395418,0.0052915
1398,1315,0.219472,1.38652,-0.902339,0.00632456
1507,1429,0.336062,1.20988,-0.954626,0.00663325
1812,1722,0.457612,1.19316,-0.775871,0.00489898
10686,10574,0.394526,1.42732,-0.658682,0.002
1455,1385,-0.112393,1.28381,-0.872853,0.006
1945,1878,-0.267437,1.00814,-0.802317,0.0034641
8281,8168,-0.264727,1.01574,-0.778289,0.002
2623,2548,-0.0990893,1.13836,-0.805894,0.004
1658,1572,-0.163262,1.21927,-0.936451,0.0052915
9386,9296,-0.180194,0.959361,-1.04039,0.002
3184,3115,0.0940237,1.57723,-0.286171,0.00447214
13269,13132,0.25723,1.55698,-0.392642,0.002
9704,9573,0.356132,1.48317,-0.518599,0.00282843
4432,4355,0.126234,1.41523,-0.798615,0.00282843
5446,5348,0.081576,1.39771,-0.803156,0.00565685
10173,10078,0.683105,1.41513,-0.202891,0.00282843
63,62,-0.789165,1.5709,0.174462,0.0141421
724,62,-0.789165,1.5709,0.174462,0.0034641
1620,1524,-0.786829,1.53967,0.184148,0.0052915
91,85,-0.722582,1.61385,0.141905,0.00916515
219,85,-0.722582,1.61385,0.141905,0.00979796
99,95,-0.783244,1.54949,0.0958155,0.00824621
432,359,-0.747666,1.51538,0.0612971,0.00748332
1303,1220,-0.686601,1.47572,0.0964218,0.00447214
1827,1740,-0.752192,1.59502,0.179127,0.00282843
120,103,-0.569968,1.64993,0.0967022,0.004
3183,3114,-0.649333,1.60277,0.0246506,0.004
3626,3527,-0.595113,1.6384,0.101509,0.00489898
80,76,-0.727233,1.47826,-0.0690332,0.00748332
305,244,-0.703792,1.46022,-0.0685244,0.0034641
368,297,-0.805543,1.53772,0.191292,0.0069282
20727,297,-0.805543,1.53772,0.191292,0.002
9501,9295,-0.793333,1.52853,0.21334,0.0034641
6424,6287,-0.714491,1.63049,0.121187,0.0034641
762,676,-0.677396,1.55997,-0.138707,0.00489898
656,582,-0.335461,1.70196,0.0723457,0.00663325
1151,1059,-0.332923,1.68973,0.0927947,0.006
5744,5627,-0.237865,1.60745,0.0212626,0.004
1302,1219,-0.4729,1.64096,-0.0617906,0.0034641
3414,3320,-0.450462,1.66133,-0.0291404,0.00632456
6181,6038,-0.326956,1.5891,0.323587,0.002
10462,10356,-0.0728628,1.49734,0.564793,0.00282843
1963,1900,-0.531053,1.61066,-0.208833,0.006
14868,14729,-0.437955,1.60916,0.196963,0.002
15135,15020,-0.392321,1.5643,0.100242,0.002
908,830,-0.0966193,1.74578,0.35541,0.006
1569,830,-0.0966193,1.74578,0.35541,0.0069282
3656,830,-0.0966193,1.74578,0.35541,0.00489898
15762,15606,0.0421483,1.59093,0.423341,0.002
1411,1332,0.0659712,1.6164,0.104719,0.0034641
1010,919,-0.462871,1.59492,0.397285,0.0069282
1858,1772,-0.507273,1.37347,0.447606,0.00489898
16684,1772,-0.507273,1.37347,0.447606,0.002
9500,9388,-0.280665,1.3126,0.563979,0.002
6485,6372,-0.361995,1.70634,-0.111759,0.0034641
8166,8064,-0.773284,1.37108,0.00476988,0.0034641
20314,19971,-0.76061,1.37128,0.0310343,0.002
19820,19651,-0.615829,1.44007,0.240825,0.002
19183,19001,-0.623382,1.43448,-0.198933,0.002
6842,6692,-0.297242,1.71873,0.255907,0.00282843
12646,12413,-0.307606,1.7113,0.232553,0.002
7451,7388,-0.215198,1.34334,-0.553196,0.002
1523,1444,-0.386531,1.75452,-0.344212,0.00774597
2038,1965,-0.453091,1.68774,-0.338165,0.00447214
16380,16255,-0.315223,1.7099,0.208614,0.002
6953,6843,-0.847669,1.43685,-0.375685,0.002
1536,1456,-0.183375,1.75679,0.341902,0.006
4798,4716,-0.0869123,1.71678,0.370545,0.00489898
5445,5347,-0.238491,1.59194,0.514203,0.0034641
2946,2870,-0.397294,1.58466,0.244823,0.00282843
1986,1921,0.0960772,1.63005,-0.0712864,0.0034641
9385,9294,-0.0942943,1.57751,-0.0869445,0.00282843
4836,4755,-0.268505,1.59986,0.606391,0.00282843
2547,2454,0.100005,1.70296,-0.0380334,0.00489898
15453,15295,0.187768,1.66928,-0.103799,0.002
16061,15892,0.00307773,1.69656,0.061697,0.00282843
1162,1084,-0.239527,1.7269,-0.412057,0.0114891
9499,9387,-0.252642,1.69606,-0.046324,0.002
1771,1684,-0.433048,1.69236,-0.427745,0.00632456
1985,1920,-0.653514,1.52817,-0.407188,0.00565685
2179,2095,-0.639383,1.12946,-0.36637,0.0034641
1657,1571,-0.412629,1.59608,-0.613931,0.004
2197,2118,-0.399375,1.54584,-0.641295,0.0052915
3465,3396,-0.408163,1.62578,-0.471282,0.004
15294,15137,-0.454432,1.66957,-0.0958837,0.002
2500,2405,-0.30206,1.70842,0.0515215,0.006
8833,8767,-0.461016,1.66157,-0.00674447,0.00282843
6371,6228,-0.195802,1.31978,0.35932,0.002
2064,1987,-0.746076,1.57068,-0.110313,0.00282843
2404,2316,-0.495017,1.60053,-0.481578,0.004
6225,6109,-0.624349,1.52377,-0.414496,0.002
2992,2913,-0.185889,1.51812,-0.413868,0.0034641
1474,1399,-0.471226,1.6517,-0.209647,0.00489898
1522,1443,-0.563369,1.23144,-0.766687,0.0072111
2037,1964,-0.346681,1.01583,-0.786629,0.00489898
9956,9851,-0.222768,1.37836,-0.521139,0.00282843
1619,1537,-0.60976,1.52572,-0.326408,0.006
3439,3319,-0.58965,1.51991,-0.318323,0.002
2094,2019,-0.640831,1.46776,-0.246922,0.00282843
4403,4319,-0.913441,1.2376,-0.233908,0.002
5401,4319,-0.913441,1.2376,-0.233908,0.002
4552,4476,-0.892607,1.13162,-0.605589,0.002
5800,5626,-0.862325,1.12669,-0.604666,0.002
18701,18518,-0.893727,1.07054,-0.608998,0.002
14867,14728,-0.545165,1.48101,-0.575209,0.002
1811,1721,-0.0636328,1.59377,-0.00737143,0.006
3212,3137,0.281789,1.14174,-0.0728157,0.0034641
9293,9197,0.154468,1.15513,0.0447625,0.0034641
10756,10687,0.153676,1.17341,-0.265334,0.002
1506,1428,-0.12324,1.64293,0.0199132,0.0034641
6224,6108,-0.0332058,1.56459,-0.106636,0.00282843
1568,1491,-0.268163,1.62265,-0.29394,0.00565685
6370,6227,-0.328924,1.55116,-0.421599,0.002
2785,2719,-0.148012,1.55465,-0.344802,0.00447214
1877,1813,-0.82156,1.55058,-0.105091,0.00282843
2945,2869,-0.822188,1.52915,-0.217903,0.00447214
20726,20532,-0.767374,1.43172,-0.296857,0.002
14572,14426,-0.646767,1.40824,-0.51699,0.002
1521,1442,-0.530739,1.3701,-0.733768,0.0052915
15019,14869,-0.767051,1.15424,-0.590733,0.00282843
4253,4182,-0.698964,1.44566,-0.465365,0.00489898
5743,5625,-0.535265,1.41341,-0.606474,0.00282843
9292,9196,-0.654592,1.30259,-0.616847,0.002
6555,6425,-0.61419,1.39145,-0.0695877,0.004
1505,1427,-0.292908,1.49274,-0.84264,0.0069282
6423,6286,-0.528374,1.53994,-0.151368,0.002
3136,3041,0.332128,1.49698,-0.10389,0.004
6841,6691,0.32482,1.46847,-0.0522295,0.00282843
13131,13025,0.321421,1.39339,0.0387926,0.002
11663,11546,0.152448,1.41214,0.15528,0.00282843
13485,13405,0.229707,1.52061,0.0063271,0.00282843
2868,2786,0.261903,1.50235,-0.619946,0.00447214
9010,8917,0.177398,1.48855,-0.592714,0.00282843
16830,16685,-0.318651,1.70014,-0.212712,0.002
16539,16381,-0.732886,1.47255,-0.537096,0.002
918,845,-0.0180121,1.43186,-0.948791,0.00663325
5145,845,-0.0180121,1.43186,-0.948791,0.00447214
1124,1044,0.0266933,1.20336,-1.03243,0.0072111
13268,13024,0.0485173,1.2027,-1.01331,0.002
2641,2572,0.2135,1.32239,-0.813431,0.00632456
12291,2572,0.2135,1.32239,-0.813431,0.00282843
5488,5402,0.207644,1.20599,-0.785884,0.00282843
3394,3305,0.0724834,1.42927,-0.778631,0.0034641
21132,20973,0.119986,1.39785,-0.800966,0.002
20725,20534,0.172747,1.3508,-0.802081,0.002
6840,6690,-0.127298,1.57099,-0.166608,0.004
21131,20972,-0.190367,1.61316,-0.462648,0.002
1770,1683,-0.276412,1.3197,-0.967155,0.002
3995,3929,-0.159845,1.27098,-1.02362,0.004
2885,2816,-0.163568,1.25245,-1.08063,0.0034641
6760,6640,-0.477018,1.24195,-0.837889,0.00282843
1330,1265,0.37011,1.46115,-0.576217,0.0087178
1639,1551,0.431258,1.10675,-0.331823,0.00663325
13404,13271,0.335822,1.16167,-0.285499,0.00282843
1826,1739,0.00645434,1.45949,-0.810124,0.00282843
4551,4475,-0.0304843,1.44224,-0.763355,0.0034641
2077,2009,0.0686907,1.48766,-0.712643,0.00282843
13403,13270,0.124938,1.43815,-0.745327,0.00282843
3080,2994,0.225968,1.31189,-0.885755,0.0034641
3464,3395,0.150925,1.12467,-0.993645,0.0034641
3928,3868,0.0262533,0.924447,-0.936931,0.002
4402,4318,0.444143,1.20489,-0.779371,0.00489898
4474,4404,0.196318,1.28288,-0.909143,0.0034641
13130,13023,0.0732122,1.25944,-0.886882,0.002
7201,7025,0.319535,1.41126,-0.760016,0.00282843
1638,1550,0.166019,1.47817,-0.235558,0.0052915
5742,5624,0.244869,1.34651,-0.174218,0.002
7829,5624,0.244869,1.34651,-0.174218,0.00282843
20128,19970,0.200529,1.3327,-0.155754,0.002
3357,3277,0.344127,1.44587,-0.562139,0.00447214
2784,2718,-0.00659542,1.56998,-0.537952,0.002
4041,3967,0.0697798,1.5321,-0.583727,0.004
2570,2479,-0.184303,1.53657,-0.648339,0.004
8227,8167,-0.137292,1.51185,-0.643997,0.002
1426,1351,-0.914997,1.04102,-0.7226,0.00282843
6839,1351,-0.914997,1.04102,-0.7226,0.002
1876,1792,-0.693097,1.14503,-0.76567,0.004
3079,2993,-0.849309,1.01854,-0.810816,0.00565685
6369,6226,-0.651011,1.29487,-0.176965,0.002
1264,1179,-0.371046,1.5297,-0.707549,0.00824621
21130,20971,-0.385268,1.52176,-0.66045,0.002
8687,8585,-0.398668,1.49309,-0.542958,0.00282843
2525,2434,-0.182549,1.35774,-0.872086,0.004
7098,6954,-0.61175,1.35487,-0.734325,0.002
9572,9502,-0.00876272,1.39681,-0.492048,0.002
1397,1314,-0.477353,1.51907,-0.380666,0.0034641
15293,15136,-0.309051,1.34812,-0.899987,0.002
1656,1570,-0.790409,1.32295,-0.533278,0.00447214
3040,2979,-0.806309,1.24956,-0.622999,0.0034641
4797,4715,-0.823695,1.19966,-0.731442,0.00282843
1301,1231,-0.880354,1.14127,-0.210736,0.00282843
1791,1699,-0.834566,0.877558,0.0846524,0.00748332
18835,18517,-0.828744,0.889065,0.060914,0.002
14014,13884,-0.846617,0.946763,0.0192832,0.0034641
1410,1331,-0.549627,1.18446,-0.489302,0.0034641
1720,1640,-0.628155,1.18731,-0.438406,0.002
2640,2571,-0.656051,1.14603,-0.524384,0.0034641
1769,1682,-0.694574,0.968088,-0.80324,0.0034641
2196,2117,-0.477651,1.09594,-0.65647,0.004
1899,1828,-0.778305,1.22948,0.00476456,0.00282843
1984,1919,-0.656145,1.40161,-0.438684,0.0052915
2478,2386,-0.649587,1.38689,-0.386543,0.00282843
2667,2601,-0.993476,0.917326,-0.40371,0.0052915
1473,1398,0.224887,1.40762,-0.922967,0.00632456
1589,1507,0.356826,1.2177,-0.974821,0.00663325
1875,1812,0.485583,1.20282,-0.780792,0.00489898
10755,10686,0.395707,1.45646,-0.665708,0.002
1535,1455,-0.122071,1.30753,-0.888474,0.0052915
4922,1455,-0.122071,1.30753,-0.888474,0.00282843
2018,1945,-0.292607,1.01985,-0.813688,0.0034641
8360,8281,-0.287419,1.03168,-0.766838,0.002
2686,2623,-0.096552,1.16572,-0.817937,0.004
1738,1658,-0.17193,1.2449,-0.949397,0.0052915
9498,9386,-0.187418,0.96576,-1.06879,0.002
3276,3184,0.0968481,1.60709,-0.286135,0.00447214
13402,13269,0.268116,1.58487,-0.394447,0.002
9781,9704,0.363563,1.51165,-0.524421,0.00282843
4519,4432,0.128793,1.44371,-0.807681,0.00282843
5550,5446,0.0632662,1.4184,-0.814847,0.00565685
10268,10173,0.701691,1.43838,-0.199152,0.00282843
65,63,-0.813204,1.58789,0.180252,0.0141421
829,724,-0.790451,1.59219,0.195564,0.0034641
1698,1620,-0.808834,1.52753,0.20053,0.0052915
97,91,-0.725737,1.64316,0.136382,0.00916515
255,219,-0.748446,1.62189,0.154804,0.00979796
112,99,-0.805998,1.55967,0.0791233,0.00824621
494,432,-0.761801,1.51485,0.0348411,0.00748332
1384,1303,-0.669588,1.45459,0.0836091,0.00447214
1918,1827,-0.765802,1.61909,0.190764,0.00282843
138,120,-0.561624,1.6765,0.0855305,0.004
3275,3183,-0.653826,1.62512,0.00514527,0.004
3713,3626,-0.594275,1.66795,0.106606,0.00489898
87,80,-0.73671,1.48784,-0.0958393,0.00748332
375,305,-0.689141,1.45768,-0.0945791,0.0034641
438,368,-0.82856,1.55696,0.191033,0.0069282
21129,20727,-0.835144,1.53307,0.192758,0.002
9571,9501,-0.805497,1.53679,0.23949,0.0034641
6554,6424,-0.729387,1.65649,0.122775,0.0034641
852,762,-0.680559,1.58074,-0.16012,0.00489898
739,656,-0.326499,1.73052,0.0743456,0.004
1874,656,-0.326499,1.73052,0.0743456,0.0052915
1230,1151,-0.319831,1.7067,0.113781,0.00565685
5623,1151,-0.319831,1.7067,0.113781,0.002
5857,5744,-0.211203,1.62006,0.015772,0.004
1383,1302,-0.483107,1.66137,-0.0812625,0.0034641
3493,3414,-0.4548,1.69082,-0.0325249,0.00632456
6285,6181,-0.321986,1.61637,0.33506,0.002
10573,10462,-0.0599673,1.51955,0.580308,0.00282843
2036,1963,-0.526512,1.64016,-0.211796,0.006
15018,14868,-0.442873,1.63867,0.194692,0.002
15292,15135,-0.388113,1.58485,0.0787914,0.002
994,908,-0.0909646,1.77065,0.371198,0.006
1670,1569,-0.114396,1.75641,0.377108,0.0069282
3785,3656,-0.0738114,1.76508,0.35273,0.00489898
15891,15762,0.0585974,1.60241,0.445648,0.002
1504,1411,0.0862911,1.63249,0.0896157,0.0034641
1099,1010,-0.48193,1.61649,0.405751,0.0069282
1944,1858,-0.527588,1.37965,0.4688,0.00489898
17016,16684,-0.523677,1.34997,0.45647,0.002
9570,9500,-0.279829,1.31343,0.593956,0.002
6639,6485,-0.371445,1.73229,-0.123477,0.0034641
8226,8166,-0.797915,1.38687,-0.00186596,0.0034641
20531,20314,-0.77053,1.39066,0.0516766,0.002
19969,19820,-0.626422,1.46409,0.25536,0.002
19184,19183,-0.63017,1.45985,-0.213441,0.002
6952,6842,-0.298808,1.74653,0.267068,0.00282843
12760,12646,-0.320955,1.73327,0.217087,0.002
7523,7451,-0.211311,1.36207,-0.576308,0.002
1605,1523,-0.394263,1.7833,-0.347707,0.00774597
2116,2038,-0.480294,1.69837,-0.345012,0.00447214
16538,16380,-0.311001,1.73904,0.214376,0.002
7097,6953,-0.871165,1.45397,-0.383089,0.002
1618,1536,-0.187578,1.78619,0.337639,0.006
4884,4798,-0.0691046,1.74087,0.372143,0.00489898
5549,5445,-0.24798,1.60762,0.537956,0.0034641
3019,2946,-0.42242,1.601,0.243516,0.00282843
2063,1986,0.102868,1.65611,-0.0844994,0.0034641
9497,9385,-0.112439,1.59635,-0.101629,0.00282843
4921,4836,-0.276632,1.61976,0.627314,0.002
12759,4836,-0.276632,1.61976,0.627314,0.002
2639,2547,0.110735,1.73095,-0.0393198,0.00489898
15605,15453,0.185281,1.69786,-0.112582,0.002
16254,16061,-0.00103417,1.72626,0.0628015,0.00282843
1244,1162,-0.225127,1.74876,-0.426722,0.00894427
1263,1162,-0.225127,1.74876,-0.426722,0.0072111
9569,9499,-0.244463,1.72471,-0.0427763,0.002
1857,1771,-0.438731,1.72169,-0.430524,0.00632456
2062,1985,-0.668931,1.55336,-0.41247,0.00565685
2269,2179,-0.663546,1.11189,-0.369104,0.0034641
1737,1657,-0.416311,1.62102,-0.630195,0.004
2298,2197,-0.400324,1.54519,-0.671273,0.00282843
2815,2197,-0.400324,1.54519,-0.671273,0.00447214
3564,3465,-0.41361,1.65524,-0.469737,0.0034641
19819,3465,-0.41361,1.65524,-0.469737,0.002
15452,15294,-0.462273,1.69722,-0.087283,0.002
2600,2500,-0.302338,1.73775,0.0578456,0.006
8915,8833,-0.471339,1.68902,-0.000450078,0.00282843
6484,6371,-0.18465,1.34129,0.377008,0.002
2134,2064,-0.741909,1.60025,-0.107426,0.00282843
2499,2404,-0.5017,1.62604,-0.495874,0.004
6368,6225,-0.650536,1.53624,-0.422156,0.002
3078,2992,-0.163616,1.53681,-0.421271,0.0034641
1549,1474,-0.461761,1.68009,-0.207565,0.00489898
1604,1522,-0.564128,1.24409,-0.793877,0.0072111
2115,2037,-0.341028,1.02264,-0.815295,0.00489898
10077,9956,-0.209875,1.40538,-0.523131,0.00282843
1697,1619,-0.614175,1.55529,-0.323905,0.006
3526,3439,-0.575395,1.54412,-0.307803,0.002
2178,2094,-0.658358,1.48455,-0.229288,0.00282843
4473,4403,-0.940905,1.24672,-0.225994,0.002
5548,5401,-0.929947,1.25995,-0.245228,0.002
4642,4552,-0.90411,1.15003,-0.626298,0.002
5907,5800,-0.844559,1.14145,-0.62381,0.002
18834,18701,-0.908645,1.05798,-0.631792,0.002
15017,14867,-0.545145,1.50441,-0.593971,0.002
1898,1811,-0.0533849,1.62122,-0.0137876,0.006
3304,3212,0.302592,1.16293,-0.0771153,0.0034641
9384,9293,0.153391,1.18099,0.059943,0.0034641
10893,10756,0.173864,1.18474,-0.284409,0.002
1588,1506,-0.106908,1.66727,0.0262827,0.0034641
6367,6224,-0.0349879,1.59228,-0.118044,0.00282843
1655,1568,-0.259469,1.65127,-0.296255,0.00565685
6483,6370,-0.331255,1.57577,-0.438601,0.002
2867,2785,-0.13383,1.58001,-0.352254,0.00447214
1962,1877,-0.836253,1.57563,-0.0975957,0.00282843
3018,2945,-0.830917,1.55528,-0.22979,0.00447214
20970,20726,-0.771394,1.4336,-0.326527,0.002
14727,14572,-0.650702,1.42548,-0.541225,0.002
1603,1521,-0.534495,1.39689,-0.746748,0.0052915
15134,15019,-0.796262,1.15952,-0.595071,0.00282843
4317,4253,-0.71293,1.46796,-0.479778,0.00489898
5856,5743,-0.532858,1.43433,-0.627845,0.00282843
9383,9292,-0.669075,1.31049,-0.641904,0.002
6689,6555,-0.623728,1.41581,-0.0549003,0.004
1587,1505,-0.294089,1.51154,-0.865995,0.0069282
6553,6423,-0.531313,1.5693,-0.145909,0.002
3211,3136,0.350378,1.52079,-0.10349,0.004
6951,6841,0.343248,1.47815,-0.0306222,0.00282843
13267,13131,0.342387,1.40619,0.0560161,0.002
11751,11663,0.161473,1.43057,0.177167,0.00282843
13602,13485,0.240298,1.5439,0.0219866,0.00282843
2944,2868,0.273501,1.52991,-0.62241,0.00447214
9110,9010,0.163424,1.51196,-0.580183,0.00282843
17015,16830,-0.318412,1.72967,-0.21803,0.002
16683,16539,-0.740116,1.4966,-0.553502,0.002
1009,918,-0.0132592,1.44791,-0.973685,0.00663325
5346,5145,0.00703037,1.44446,-0.959475,0.00447214
1206,1124,0.027687,1.21114,-1.06138,0.0072111
13401,13268,0.0760143,1.21011,-1.02274,0.002
2743,2641,0.231226,1.34404,-0.824242,0.00632456
12518,12291,0.221173,1.32701,-0.842063,0.00282843
5622,5488,0.227297,1.18335,-0.786988,0.00282843
3463,3394,0.071182,1.45924,-0.779052,0.0034641
20969,20725,0.196476,1.36362,-0.815218,0.002
6950,6840,-0.1213,1.59697,-0.152864,0.004
1856,1770,-0.281555,1.34832,-0.974549,0.002
4076,3995,-0.144954,1.29249,-1.0383,0.004
2978,2885,-0.164372,1.27631,-1.09881,0.0034641
6901,6760,-0.497207,1.26351,-0.843118,0.00282843
1409,1330,0.387339,1.48571,-0.576176,0.00848528
20313,1330,0.387339,1.48571,-0.576176,0.002
1719,1639,0.453687,1.11802,-0.315395,0.00663325
13484,13404,0.343128,1.18264,-0.265333,0.00282843
1917,1826,-0.00202261,1.48126,-0.828937,0.00282843
4641,4551,-0.0542862,1.45835,-0.754772,0.0034641
2155,2077,0.0747637,1.51701,-0.714032,0.00282843
13483,13403,0.147781,1.45523,-0.754611,0.00282843
3155,3080,0.236548,1.3379,-0.89632,0.0034641
3563,3464,0.153515,1.12546,-1.02352,0.0034641
3994,3928,0.011665,0.919505,-0.962675,0.002
4472,4402,0.461595,1.2249,-0.793344,0.00489898
4550,4474,0.205899,1.30824,-0.921987,0.0034641
13266,13130,0.0529742,1.27936,-0.89654,0.002
7318,7201,0.336701,1.43532,-0.765166,0.00282843
1718,1638,0.176916,1.50562,-0.230311,0.0052915
5855,5742,0.258638,1.36948,-0.160691,0.002
7944,7829,0.267672,1.35358,-0.192386,0.00282843
20312,20128,0.188115,1.34659,-0.132237,0.002
3438,3357,0.360418,1.471,-0.56387,0.00447214
2866,2784,-0.00627277,1.59994,-0.539465,0.002
4096,4041,0.0866402,1.55357,-0.596171,0.004
2666,2570,-0.183709,1.56654,-0.649498,0.004
8280,8227,-0.115228,1.53165,-0.639418,0.002
1520,1426,-0.935979,1.04764,-0.742994,0.00282843
7023,6839,-0.934161,1.06301,-0.715599,0.002
1961,1876,-0.68698,1.16865,-0.783126,0.004
3154,3079,-0.868373,1.0377,-0.823821,0.00565685
6482,6369,-0.664574,1.3131,-0.157382,0.002
1344,1264,-0.377053,1.55801,-0.715447,0.00824621
8832,8687,-0.412464,1.51843,-0.534733,0.00282843
2622,2525,-0.176755,1.38012,-0.891201,0.004
7255,7098,-0.635258,1.36955,-0.745796,0.002
9703,9572,0.0123405,1.41749,-0.486846,0.002
1490,1397,-0.484766,1.54541,-0.368354,0.0034641
15451,15293,-0.31294,1.37642,-0.909169,0.002
1736,1656,-0.80618,1.3481,-0.537554,0.00447214
3135,3040,-0.824211,1.25701,-0.645892,0.0034641
4883,4797,-0.838976,1.22317,-0.7421,0.00282843
1382,1301,-0.885881,1.17046,-0.20655,0.00282843
1873,1791,-0.843467,0.89715,0.105555,0.0072111
13482,1791,-0.843467,0.89715,0.105555,0.002
19000,18835,-0.826003,0.918939,0.0608622,0.002
14142,14014,-0.860743,0.966376,0.0370541,0.0034641
1503,1410,-0.540577,1.21252,-0.494856,0.0034641
1810,1720,-0.64264,1.21272,-0.431701,0.002
2742,2640,-0.676277,1.15746,-0.543366,0.0034641
1855,1769,-0.700985,0.994324,-0.8163,0.0034641
2297,2196,-0.470563,1.12411,-0.663966,0.004
1983,1899,-0.791364,1.25466,0.0145305,0.00282843
2061,1984,-0.671683,1.42646,-0.445095,0.0052915
2569,2478,-0.658903,1.41062,-0.370735,0.00282843
2763,2667,-1.02085,0.928218,-0.409375,0.0052915
1548,1473,0.235168,1.4271,-0.943333,0.00632456
1669,1589,0.377355,1.22633,-0.994918,0.00663325
1960,1875,0.513007,1.21439,-0.784539,0.00489898
10892,10755,0.398209,1.48531,-0.673556,0.002
1617,1535,-0.129559,1.3297,-0.907239,0.0052915
5073,4922,-0.149541,1.307,-0.90052,0.00282843
2093,2018,-0.317064,1.03299,-0.825057,0.0034641
8423,8360,-0.310276,1.04843,-0.756994,0.002
2762,2686,-0.0926479,1.19158,-0.832632,0.004
1825,1738,-0.180217,1.27081,-0.962051,0.0052915
9568,9498,-0.193699,0.973574,-1.09707,0.002
3356,3276,0.098148,1.63704,-0.284824,0.00447214
13481,13402,0.277257,1.61331,-0.397259,0.002
9850,9781,0.370226,1.54045,-0.529556,0.00282843
4596,4519,0.13243,1.47213,-0.816574,0.00282843
5683,5550,0.0454559,1.44058,-0.824384,0.00565685
10355,10268,0.714387,1.46493,-0.193354,0.00282843
67,65,-0.835104,1.60685,0.188057,0.0141421
917,829,-0.791413,1.61483,0.215218,0.0034641
1790,1698,-0.833038,1.5201,0.216624,0.0052915
102,97,-0.726227,1.67229,0.129222,0.00916515
321,255,-0.772617,1.63112,0.169987,0.00979796
134,112,-0.82483,1.57304,0.0599758,0.00774597
3823,112,-0.82483,1.57304,0.0599758,0.00282843
567,494,-0.775445,1.51605,0.00814998,0.00748332
1472,1384,-0.652273,1.43375,0.070727,0.00447214
2008,1918,-0.780444,1.64336,0.200607,0.00282843
154,138,-0.549276,1.70158,0.0746583,0.004
3355,3275,-0.657305,1.64887,-0.0128396,0.004
3822,3713,-0.590668,1.69731,0.111586,0.00489898
90,87,-0.742809,1.50174,-0.121711,0.00748332
